TransactionID,UserID,ProductID,Timestamp,Amount
606,295,39,2024-03-24 15:58:24,127.82
607,162,454,2024-05-05 07:14:37,308.6
608,659,465,2024-10-27 17:11:27,139.32
609,986,393,2025-03-10 21:38:17,99.11
610,953,378,2025-02-07 00:07:43,294.42
611,597,295,2024-07-14 19:28:31,184.0
612,710,492,2024-11-20 15:15:26,147.56
613,696,389,2024-05-12 05:39:04,76.04
614,740,170,2024-05-31 00:43:13,193.62
615,177,329,2024-12-05 01:21:17,462.85
616,28,14,2024-11-14 07:19:14,327.18
617,232,420,2024-09-10 14:48:22,213.88
618,716,108,2024-11-02 02:08:53,488.7
619,898,171,2024-12-23 14:30:20,139.24
620,217,415,2024-05-19 19:23:26,202.76
621,569,294,2024-11-30 23:13:23,254.23
622,277,142,2024-04-13 21:34:11,102.89
623,449,110,2024-07-09 21:36:46,246.05
624,196,118,2025-02-15 12:25:09,290.44
625,289,391,2024-09-30 10:24:00,299.74
626,534,352,2024-10-01 06:40:51,129.85
627,843,109,2025-01-30 07:58:27,400.02
628,373,279,2024-12-26 08:46:04,152.95
629,97,57,2025-03-22 12:22:04,243.34
630,127,188,2024-07-19 02:21:55,109.02
631,26,79,2024-12-19 08:19:24,260.74
632,864,184,2024-04-28 01:43:39,248.79
633,18,137,2024-04-12 05:36:26,97.1
634,985,447,2024-08-22 15:11:20,107.97
635,999,416,2024-08-09 18:21:52,65.3
636,390,35,2024-08-04 10:59:48,441.18
637,450,194,2024-08-20 12:53:31,263.53
638,755,281,2024-08-31 01:37:52,105.64
639,205,133,2024-12-20 14:09:40,266.56
640,557,41,2024-06-30 22:44:10,142.32
641,389,71,2025-01-20 22:45:01,179.53
642,289,80,2024-08-13 06:19:20,51.56
643,228,243,2024-12-17 19:50:25,283.05
644,110,118,2024-11-26 02:19:33,212.24
645,910,143,2024-10-18 08:51:33,135.26
646,59,397,2024-10-19 18:38:49,198.59
647,838,215,2024-08-31 09:37:01,453.97
648,323,93,2025-01-18 08:58:32,50.12
649,349,207,2024-07-06 13:02:05,146.59
650,9,28,2024-07-10 15:46:13,80.12
651,214,432,2024-04-25 14:18:48,244.86
652,257,161,2024-11-16 04:08:29,194.32
653,871,8,2025-02-20 02:02:17,396.26
654,48,464,2024-05-21 07:25:46,20.99
655,793,185,2024-12-19 02:28:49,463.53
656,351,430,2025-03-19 21:32:42,31.43
657,832,96,2025-03-12 10:39:49,121.99
658,900,386,2024-05-14 23:07:29,16.82
659,867,131,2024-12-05 12:08:18,327.76
660,743,83,2024-06-03 00:27:23,85.63
661,548,354,2024-05-14 18:39:29,454.24
662,599,153,2024-06-18 07:29:26,67.52
663,821,124,2024-04-14 02:35:12,103.34
664,413,166,2024-12-28 06:31:05,38.95
665,121,263,2024-10-22 12:09:11,23.16
666,425,370,2024-12-04 06:06:40,403.39
667,87,479,2024-12-26 19:20:58,459.03
668,206,76,2025-02-13 11:48:28,242.26
669,318,146,2024-04-08 18:18:07,190.49
670,514,343,2024-06-30 10:38:04,67.63
671,37,136,2024-10-02 05:07:57,35.97
672,771,410,2024-12-04 21:32:01,353.72
673,630,50,2024-04-02 19:32:13,79.41
674,187,40,2024-08-24 11:02:41,49.12
675,716,331,2024-07-20 22:01:23,371.11
676,102,478,2024-03-31 18:07:05,495.53
677,213,203,2024-04-22 07:00:38,426.59
678,390,188,2024-09-02 22:03:58,361.21
679,499,322,2024-06-14 17:26:56,197.55
680,805,64,2025-01-30 09:08:57,86.77
681,546,225,2024-10-14 19:15:16,460.95
682,472,120,2024-11-12 13:04:20,350.62
683,556,337,2024-09-24 02:52:09,110.8
684,140,133,2024-12-09 12:30:26,346.09
685,60,474,2025-01-18 20:45:48,146.86
686,440,237,2025-01-23 01:40:04,325.52
687,433,226,2025-01-02 22:55:48,188.07
688,196,262,2024-06-25 18:22:46,93.88
689,140,70,2024-10-31 17:52:52,302.8
690,554,159,2024-08-07 11:07:47,376.7
691,813,51,2024-12-01 01:32:58,29.49
692,775,68,2024-11-11 14:56:28,173.95
693,118,266,2024-10-24 16:00:25,233.84
694,227,337,2024-07-23 02:47:47,32.58
695,43,349,2024-09-23 15:46:14,120.6
696,85,412,2025-03-17 03:18:19,451.97
697,488,4,2024-11-25 07:41:21,119.3
698,765,41,2024-09-03 10:09:08,336.03
699,94,471,2024-09-14 14:26:36,98.76
700,392,173,2024-11-19 21:34:15,269.18
701,299,336,2025-01-08 15:11:12,327.83
702,211,261,2025-02-10 22:12:37,487.09
703,762,454,2024-08-07 10:16:00,417.19
704,555,160,2024-10-07 08:41:41,138.71
705,100,358,2024-12-15 11:41:34,129.56
706,306,208,2024-09-23 10:20:29,488.15
707,185,134,2024-06-06 10:39:58,397.01
708,648,194,2024-05-20 10:14:36,40.69
709,143,307,2024-05-25 11:32:59,420.34
710,382,282,2024-08-25 15:09:25,425.36
711,719,430,2024-03-25 02:44:37,43.28
712,806,178,2025-01-22 01:20:13,127.93
713,605,101,2024-10-25 06:14:44,325.83
714,136,51,2024-09-05 02:04:28,347.13
715,985,333,2025-02-04 07:07:20,134.79
716,550,364,2024-12-15 07:30:36,358.68
717,288,217,2024-11-25 16:51:23,345.41
718,770,180,2025-03-16 16:13:58,410.49
719,395,3,2025-01-04 00:53:04,161.24
720,429,482,2024-10-04 18:26:46,226.84
721,163,318,2025-01-07 23:58:26,51.5
722,417,207,2024-06-11 12:41:46,454.92
723,200,216,2024-04-22 05:01:58,123.31
724,171,474,2024-07-21 23:22:25,246.84
725,802,239,2024-07-23 06:46:33,308.11
726,496,352,2024-09-19 12:04:35,243.74
727,699,229,2024-07-30 18:43:43,398.36
728,740,105,2025-03-20 15:39:09,148.51
729,678,420,2024-07-21 10:08:50,432.43
730,870,348,2025-02-03 09:29:46,456.38
731,784,463,2024-05-09 00:21:10,48.93
732,116,140,2024-09-03 05:02:13,313.23
733,449,370,2024-12-15 02:29:53,478.15
734,502,160,2025-01-06 09:45:27,20.77
735,862,17,2025-01-01 06:35:04,293.1
736,437,50,2025-03-19 04:58:16,110.16
737,547,401,2024-05-28 03:33:34,391.89
738,325,121,2024-11-19 03:11:40,269.43
739,337,451,2024-04-29 02:05:36,224.88
740,213,180,2025-03-04 04:30:17,437.66
741,306,212,2025-02-09 06:32:16,464.56
742,321,147,2024-06-06 15:54:03,203.64
743,220,195,2025-01-29 09:14:41,344.79
744,635,309,2025-01-23 11:39:49,289.0
745,407,441,2024-07-13 20:03:04,227.0
746,739,238,2025-03-18 18:10:57,128.73
747,695,315,2024-05-20 12:37:31,237.26
748,887,228,2025-01-30 08:33:04,17.63
749,595,424,2024-08-21 10:14:41,436.73
750,305,433,2024-05-05 19:58:44,332.82
751,930,107,2024-06-25 06:22:07,19.0
752,127,235,2024-06-14 02:00:23,436.29
753,914,499,2025-02-17 22:18:43,16.02
754,154,125,2024-11-14 05:26:03,357.18
755,419,327,2024-06-16 11:12:39,125.56
756,903,270,2025-03-23 03:10:14,39.22
757,465,245,2024-09-10 06:26:11,48.38
758,415,279,2024-11-08 06:44:46,82.41
759,371,456,2024-12-20 00:32:01,443.01
760,518,472,2024-07-31 09:06:39,149.04
761,286,158,2025-03-07 13:01:39,186.35
762,809,443,2024-06-29 17:16:01,34.29
763,50,89,2024-09-18 02:06:56,379.29
764,379,12,2024-10-21 09:04:04,25.69
765,713,222,2024-04-24 23:06:31,49.3
766,46,171,2024-10-03 09:58:57,353.11
767,926,434,2024-05-18 00:37:54,387.04
768,427,89,2024-08-09 23:55:57,145.27
769,594,327,2025-01-01 09:48:50,148.73
770,630,279,2025-03-11 02:58:17,447.06
771,390,393,2024-05-17 21:39:56,317.58
772,920,93,2024-05-21 16:30:17,489.3
773,304,74,2025-03-05 02:46:00,405.1
774,425,386,2025-02-18 11:57:37,482.31
775,244,413,2024-09-17 13:37:34,308.63
776,427,290,2025-03-21 06:41:06,26.49
777,364,193,2024-06-18 10:21:00,473.4
778,610,429,2025-03-17 15:19:27,236.12
779,889,206,2024-08-12 20:32:17,168.07
780,993,499,2025-02-11 21:43:23,344.36
781,611,207,2025-03-24 07:22:36,281.56
782,281,475,2024-06-17 05:17:18,141.49
783,619,324,2024-10-04 21:51:37,402.93
784,842,107,2025-01-03 08:56:06,29.37
785,625,483,2025-01-10 21:46:30,47.37
786,514,375,2024-04-23 02:28:50,60.66
787,492,6,2025-03-15 09:36:38,222.86
788,288,256,2024-08-03 09:35:21,407.1
789,750,307,2024-06-25 11:11:37,171.65
790,339,205,2024-10-18 00:41:26,341.6
791,256,108,2024-12-11 08:59:19,118.81
792,400,40,2024-10-28 20:54:46,253.87
793,712,238,2025-03-15 12:04:01,176.77
794,483,201,2024-05-03 06:03:10,442.26
795,202,495,2024-07-07 23:49:30,208.54
796,467,149,2024-04-06 08:35:33,409.28
797,282,301,2024-12-09 01:14:48,374.61
798,777,223,2025-01-11 21:52:06,297.41
799,666,18,2024-09-03 17:17:02,304.39
800,333,45,2024-12-04 08:59:58,184.35
801,925,3,2024-10-05 06:26:05,382.72
802,185,291,2024-05-13 14:28:03,128.68
803,985,417,2024-09-06 05:37:51,257.51
804,220,146,2025-03-07 15:44:17,461.85
805,194,155,2024-10-13 23:46:18,240.53
806,187,230,2024-10-16 13:39:05,289.99
807,497,289,2024-06-02 17:32:39,60.67
808,451,22,2024-04-17 15:12:23,468.03
809,65,250,2024-05-19 13:53:26,312.2
810,484,222,2024-09-28 15:05:43,280.01
811,793,365,2024-10-26 16:51:10,144.51
812,204,48,2025-02-11 15:24:19,342.93
813,158,16,2024-09-15 13:38:43,455.91
814,615,111,2024-12-24 16:40:32,65.8
815,2,3,2025-03-11 17:44:51,42.2
816,122,220,2024-04-18 12:09:01,297.32
817,986,444,2024-06-14 11:53:37,267.82
818,466,44,2024-11-23 05:18:12,16.82
819,751,292,2024-07-24 22:39:04,348.04
820,405,467,2024-05-15 18:04:29,178.48
821,715,69,2025-01-26 05:46:51,248.86
822,774,455,2024-04-25 21:25:56,293.62
823,53,127,2024-12-09 18:58:16,93.63
824,701,9,2024-11-02 02:55:23,132.84
825,746,80,2024-12-15 18:25:55,384.32
826,520,487,2024-11-09 02:54:50,442.91
827,341,466,2024-08-09 19:02:06,221.55
828,614,207,2024-12-07 10:47:33,137.84
829,755,377,2024-10-06 16:32:54,213.19
830,323,299,2025-03-06 23:59:59,246.41
831,713,417,2025-01-10 21:43:01,116.24
832,163,401,2024-05-02 19:01:12,405.99
833,324,263,2024-05-13 11:00:16,40.8
834,101,51,2024-12-02 11:23:09,340.56
835,535,211,2024-11-16 08:24:10,250.46
836,517,472,2025-01-28 23:32:20,132.02
837,779,131,2024-10-26 06:49:34,397.98
838,49,341,2024-07-28 02:48:07,323.91
839,983,322,2025-01-21 09:37:35,243.44
840,762,372,2024-10-17 09:21:31,472.36
841,714,155,2024-06-12 15:23:08,34.13
842,847,452,2024-06-01 22:55:22,209.18
843,868,429,2024-07-13 21:02:37,435.76
844,439,18,2025-03-07 23:58:52,386.69
845,7,230,2024-08-10 08:27:06,434.78
846,571,396,2024-04-22 00:43:05,91.36
847,346,17,2024-09-17 06:57:29,430.12
848,810,288,2024-10-15 21:15:43,476.17
849,524,158,2024-12-01 10:07:36,442.03
850,883,81,2024-11-26 16:25:40,190.86
851,675,335,2024-12-25 07:53:05,283.65
852,527,466,2024-05-04 21:56:00,391.02
853,6,145,2025-01-06 11:11:54,160.29
854,873,299,2024-03-27 11:52:24,458.9
855,42,39,2025-02-27 20:19:52,222.59
856,935,130,2024-11-12 04:18:31,73.06
857,628,434,2024-12-23 23:24:10,23.21
858,14,63,2025-01-23 17:52:19,166.22
859,229,205,2024-06-11 05:27:06,184.35
860,9,171,2025-02-13 11:46:52,438.96
861,990,268,2025-01-09 21:33:52,98.36
862,954,324,2024-05-24 05:23:15,15.24
863,443,199,2024-09-04 03:03:25,194.22
864,50,97,2024-06-20 14:10:52,18.52
865,836,491,2024-08-05 13:02:51,466.62
866,247,254,2024-12-24 18:18:22,46.76
867,801,143,2024-06-27 09:28:40,167.76
868,848,156,2024-05-09 16:28:39,86.05
869,144,477,2024-07-22 23:34:57,371.41
870,473,309,2024-10-28 20:18:31,305.72
871,872,67,2024-12-23 13:12:20,22.96
872,600,499,2024-05-10 15:12:38,474.11
873,139,299,2024-11-29 10:01:25,33.33
874,94,194,2025-03-24 01:43:03,56.25
875,840,169,2024-03-29 10:06:03,228.86
876,658,176,2024-10-13 06:43:35,228.72
877,852,383,2025-03-08 12:45:56,395.1
878,558,116,2025-01-27 18:19:29,149.66
879,976,242,2024-09-27 11:42:38,69.27
880,908,327,2024-09-21 20:15:16,33.72
881,302,480,2024-12-17 07:33:57,116.43
882,582,212,2024-10-11 10:39:49,384.2
883,244,267,2025-02-18 16:25:54,110.71
884,412,98,2025-03-16 03:29:56,131.38
885,914,23,2024-09-21 07:11:11,242.63
886,455,350,2024-05-24 05:18:56,78.91
887,674,493,2024-09-05 11:12:37,307.72
888,721,6,2024-09-28 13:01:44,443.39
889,13,298,2024-06-22 16:08:36,141.16
890,983,460,2024-11-30 09:38:23,406.86
891,520,332,2024-06-08 20:08:54,19.51
892,708,333,2024-11-25 13:17:20,157.98
893,173,200,2024-11-11 16:16:35,320.64
894,762,211,2024-07-07 21:10:52,217.64
895,249,222,2024-10-24 15:26:20,144.84
896,316,154,2024-10-31 09:22:29,126.8
897,378,444,2024-12-09 07:37:42,449.28
898,562,221,2024-09-11 22:05:39,338.85
899,757,207,2024-05-22 10:31:48,436.84
900,786,411,2024-11-24 23:38:24,255.91
901,836,260,2024-09-20 19:56:16,152.29
902,984,489,2024-07-06 11:30:13,438.65
903,766,261,2024-11-28 19:19:42,219.93
904,707,377,2024-09-16 19:32:16,166.87
905,715,29,2024-03-31 19:22:59,484.43
906,39,385,2024-11-06 01:10:42,221.67
907,483,385,2024-06-05 02:59:34,487.78
908,361,167,2024-10-07 19:21:32,331.12
909,428,360,2024-12-13 12:36:49,425.75
910,1,438,2024-07-25 14:07:36,439.18
911,259,43,2024-09-11 01:15:07,77.81
912,204,401,2025-03-15 06:19:31,169.31
913,637,287,2024-03-24 19:31:30,11.71
914,560,406,2025-02-02 00:53:09,182.73
915,391,445,2024-11-02 02:38:08,473.79
916,371,225,2025-01-10 09:29:17,245.5
917,913,144,2024-09-17 08:58:18,183.1
918,976,303,2024-09-11 07:26:18,279.16
919,32,74,2024-07-12 02:12:38,213.29
920,209,76,2024-12-19 21:48:06,294.9
921,225,300,2024-05-05 00:41:51,140.08
922,5,14,2024-10-25 03:43:10,171.64
923,204,250,2025-02-21 23:02:20,386.41
924,905,481,2024-06-22 00:27:44,200.89
925,807,279,2024-10-12 18:27:35,381.98
926,551,419,2025-03-11 07:50:08,255.15
927,306,498,2025-01-24 03:15:54,141.23
928,61,196,2024-04-03 23:23:27,157.18
929,704,143,2024-08-20 12:28:04,294.31
930,354,143,2025-01-10 15:14:57,434.9
931,273,233,2024-11-27 02:58:16,340.37
932,10,321,2025-01-08 05:12:27,349.35
933,491,119,2024-09-02 16:39:07,172.12
934,705,130,2024-05-04 01:28:02,90.39
935,438,333,2025-02-14 11:19:48,45.55
936,34,198,2024-04-09 21:00:37,426.04
937,161,402,2024-10-29 20:20:34,115.05
938,929,198,2024-12-08 03:47:08,47.53
939,515,468,2024-11-13 14:18:46,391.98
940,801,218,2024-05-18 10:58:57,359.96
941,722,446,2024-07-05 16:07:20,318.81
942,873,334,2025-01-24 03:12:20,346.83
943,525,463,2025-03-17 21:53:10,30.71
944,936,339,2024-08-04 20:36:56,404.67
945,504,326,2024-12-30 23:37:55,385.38
946,824,110,2025-02-07 16:31:59,465.83
947,700,143,2024-08-17 03:52:54,477.39
948,502,256,2024-08-04 01:53:59,142.18
949,430,404,2025-01-06 13:22:08,108.71
950,2,41,2024-05-08 00:28:38,119.27
951,531,20,2024-12-28 12:55:52,49.54
952,220,208,2024-10-10 16:17:05,297.45
953,552,113,2024-05-16 11:48:24,492.92
954,912,257,2025-03-19 12:00:55,105.8
955,977,86,2024-12-01 07:23:50,420.82
956,450,82,2024-10-01 08:27:27,260.78
957,513,424,2025-03-13 07:31:19,368.61
958,769,437,2024-04-27 12:32:36,17.62
959,673,177,2025-03-01 11:34:16,321.11
960,778,26,2024-11-15 07:15:07,65.32
961,452,428,2024-04-08 11:02:56,390.41
962,56,396,2024-05-14 14:58:38,238.44
963,475,275,2024-10-04 05:20:49,209.44
964,765,129,2024-08-30 03:40:21,485.33
965,289,309,2024-07-28 01:34:35,471.81
966,864,266,2025-01-27 23:01:28,297.93
967,832,238,2024-08-03 19:49:22,154.09
968,280,218,2024-10-21 13:54:39,250.14
969,578,150,2024-10-30 22:37:58,137.28
970,981,433,2024-07-28 14:48:26,72.61
971,122,0,2025-01-29 06:05:31,107.31
972,286,211,2024-11-05 08:35:59,27.67
973,627,81,2024-08-09 16:51:23,247.14
974,757,426,2025-02-09 17:04:53,61.76
975,997,305,2024-07-30 09:51:36,496.13
976,690,69,2024-12-30 20:22:53,12.81
977,6,150,2024-07-17 23:27:20,286.58
978,539,158,2024-09-12 20:12:05,307.43
979,623,383,2024-04-23 02:41:34,150.82
980,164,373,2024-12-28 13:59:23,295.2
981,997,135,2024-12-11 17:59:37,459.61
982,233,290,2024-07-31 06:59:07,39.16
983,106,321,2024-03-27 20:46:36,452.25
984,853,188,2024-04-23 01:42:24,230.64
985,661,474,2024-10-26 10:37:48,479.24
986,943,261,2024-04-13 18:01:30,42.46
987,898,338,2024-08-15 01:12:52,339.65
988,319,376,2024-08-19 18:11:54,355.25
989,343,472,2024-04-25 11:19:30,221.69
990,628,143,2024-12-10 05:49:20,402.66
991,197,202,2025-01-06 11:43:47,31.77
992,138,466,2024-08-14 13:18:56,443.67
993,20,269,2024-05-01 16:35:06,418.48
994,165,49,2024-08-26 09:03:01,206.81
995,323,42,2025-02-17 20:09:48,24.77
996,542,65,2025-03-02 04:28:58,289.29
997,159,38,2024-08-20 02:15:33,123.1
998,999,23,2025-03-02 19:11:39,312.3
999,594,335,2024-03-29 18:59:10,184.88
1000,945,362,2024-04-27 03:28:02,456.13
1001,845,484,2024-07-14 01:01:52,29.73
1002,455,166,2025-02-06 09:55:39,100.69
1003,40,302,2025-03-06 06:20:04,307.84
1004,431,194,2025-02-05 07:18:55,382.68
1005,955,381,2024-06-24 17:08:18,165.49
1006,302,384,2025-03-17 16:24:09,129.0
1007,576,301,2025-02-03 15:55:15,132.07
1008,215,53,2024-07-10 18:43:54,151.95
1009,528,41,2025-03-10 03:19:21,387.97
1010,958,388,2024-11-07 23:09:56,365.88
1011,892,125,2025-01-10 12:33:04,149.54
1012,801,108,2024-07-17 02:35:55,455.92
1013,282,15,2024-12-15 21:36:41,309.13
1014,260,336,2024-07-29 03:30:12,340.63
1015,68,5,2025-02-08 20:04:30,92.69
1016,763,62,2024-10-07 16:31:46,31.35
1017,705,397,2024-08-26 22:44:21,280.73
1018,817,47,2025-03-20 04:52:11,350.65
1019,655,103,2024-09-30 04:00:36,466.76
1020,587,57,2025-01-03 22:51:30,422.67
1021,767,388,2024-10-08 11:18:08,441.04
1022,31,51,2024-08-11 14:04:23,271.45
1023,606,150,2024-07-08 08:28:39,421.34
1024,334,233,2024-07-27 04:43:31,308.15
1025,493,485,2024-07-04 09:57:13,434.31
1026,266,458,2024-04-04 11:42:47,493.8
1027,840,135,2024-07-21 13:30:03,195.48
1028,862,438,2024-06-19 18:00:28,12.43
1029,319,176,2024-10-22 11:54:02,215.58
1030,411,95,2024-04-18 18:54:47,312.96
1031,30,202,2024-04-01 12:22:21,236.98
1032,484,256,2024-06-05 22:37:48,103.16
1033,594,395,2024-10-08 19:15:19,349.27
1034,322,258,2025-01-14 03:30:15,19.33
1035,934,48,2024-10-28 06:30:16,265.77
1036,570,273,2024-11-16 19:17:41,424.37
1037,866,487,2024-04-18 15:36:23,37.15
1038,809,40,2024-05-09 05:30:30,184.75
1039,865,224,2024-05-03 11:04:11,423.49
1040,778,26,2025-02-22 19:39:46,274.66
1041,727,398,2024-08-24 10:46:43,457.28
1042,270,472,2024-12-19 20:58:31,307.55
1043,920,328,2024-06-28 10:37:55,384.61
1044,682,459,2024-12-24 22:30:22,89.15
1045,342,239,2024-05-01 22:34:16,498.86
1046,40,121,2024-05-12 09:12:04,150.41
1047,377,149,2024-08-04 19:03:03,152.42
1048,778,9,2025-01-11 10:33:30,462.25
1049,907,409,2024-08-19 07:59:31,357.55
1050,783,201,2025-01-05 16:00:59,287.05
1051,866,424,2025-02-28 03:45:25,239.38
1052,295,177,2024-06-12 20:17:35,194.09
1053,482,332,2024-12-01 03:11:51,250.16
1054,189,156,2024-11-23 07:32:45,465.56
1055,232,357,2024-10-15 01:36:25,191.94
1056,934,181,2024-08-01 17:14:54,64.73
1057,902,114,2025-02-08 09:29:57,413.26
1058,220,360,2024-07-02 14:42:07,485.68
1059,871,31,2024-10-13 13:12:43,187.29
1060,305,262,2024-11-07 04:11:38,295.44
1061,447,497,2024-08-15 16:47:39,20.75
1062,592,272,2025-02-26 14:20:52,175.45
1063,668,246,2025-01-28 23:22:18,105.44
1064,153,112,2024-12-21 03:01:50,438.96
1065,491,345,2024-06-21 20:34:21,65.64
1066,234,482,2024-11-05 21:52:03,483.44
1067,454,412,2024-12-29 08:23:18,326.3
1068,759,56,2024-09-20 06:52:00,50.7
1069,482,441,2025-03-24 17:59:05,26.0
1070,609,220,2024-12-06 20:24:45,115.27
1071,153,152,2024-07-01 14:25:07,46.14
1072,525,425,2024-10-22 14:07:36,50.84
1073,320,44,2024-03-30 02:36:06,340.41
1074,589,476,2024-03-24 21:01:06,86.55
1075,363,149,2024-12-22 09:12:46,193.88
1076,207,476,2025-02-05 12:02:11,485.57
1077,303,28,2025-02-05 12:39:40,289.77
1078,798,77,2024-05-11 18:32:16,116.02
1079,742,359,2025-03-11 07:58:55,193.8
1080,161,158,2025-03-09 06:55:27,315.96
1081,375,297,2024-08-11 11:57:34,254.73
1082,418,315,2024-08-19 19:13:12,291.4
1083,963,168,2024-10-28 09:08:22,28.38
1084,371,178,2025-01-23 16:02:13,482.71
1085,21,201,2025-02-04 02:12:46,142.87
1086,671,147,2025-03-13 05:45:36,12.0
1087,327,214,2024-10-01 21:10:57,286.42
1088,355,78,2024-08-05 11:14:15,459.29
1089,667,173,2024-10-23 15:49:26,135.88
1090,407,263,2025-01-20 23:34:46,496.34
1091,644,480,2024-12-12 07:35:25,353.43
1092,920,171,2024-07-03 09:10:33,30.98
1093,279,89,2024-11-06 04:21:27,333.94
1094,348,131,2024-08-04 23:12:29,26.73
1095,357,237,2025-01-15 23:51:14,199.88
1096,777,184,2025-03-18 13:50:27,272.51
1097,290,42,2024-04-24 17:34:06,394.14
1098,716,155,2024-03-31 04:58:17,437.89
1099,350,118,2024-10-07 16:52:18,50.33
1100,795,12,2025-01-11 06:52:04,468.07
1101,79,279,2024-11-11 12:12:32,46.57
1102,487,50,2024-06-07 07:02:46,479.49
1103,441,258,2024-04-09 13:50:23,56.03
1104,855,275,2024-11-01 07:32:27,419.97
1105,76,475,2024-10-20 15:13:44,372.87
1106,454,158,2024-12-27 11:27:00,66.95
1107,59,263,2024-11-27 18:34:06,25.93
1108,97,164,2024-08-29 16:06:40,460.44
1109,280,490,2024-10-31 23:45:46,373.21
1110,568,100,2024-07-17 17:26:57,363.78
1111,567,299,2025-01-21 23:27:55,448.66
1112,965,205,2025-01-12 18:54:45,178.24
1113,994,0,2024-04-11 23:38:24,63.18
1114,647,484,2024-04-29 22:19:01,392.51
1115,531,107,2024-06-10 04:29:48,202.46
1116,962,149,2024-10-12 23:51:42,43.24
1117,416,386,2025-01-24 21:54:00,60.08
1118,765,67,2025-01-23 12:20:06,334.32
1119,390,189,2024-05-07 22:05:13,280.85
1120,73,140,2024-08-26 23:47:57,287.15
1121,496,79,2025-01-03 13:58:56,32.39
1122,951,139,2024-05-01 10:01:46,74.97
1123,491,106,2024-08-06 12:44:31,410.52
1124,117,340,2024-12-10 22:51:09,287.76
1125,929,417,2025-02-02 07:09:16,376.47
1126,82,381,2024-06-10 13:57:10,328.94
1127,69,110,2024-10-29 10:03:35,148.4
1128,482,210,2024-07-30 15:01:32,131.0
1129,123,261,2025-02-12 00:32:18,332.92
1130,18,394,2024-10-12 18:40:24,380.01
1131,870,214,2024-10-25 21:14:11,180.5
1132,6,0,2024-10-13 13:13:57,492.67
1133,536,365,2024-08-14 06:32:21,19.1
1134,797,82,2024-08-08 05:12:19,67.74
1135,937,269,2024-04-13 02:44:12,190.36
1136,31,195,2024-09-28 00:38:46,187.65
1137,175,180,2024-10-24 03:12:12,361.31
1138,721,275,2024-09-16 00:50:20,16.09
1139,520,152,2024-04-21 07:50:17,27.1
1140,789,11,2024-08-28 22:43:41,348.98
1141,129,125,2024-04-07 14:11:47,382.06
1142,369,81,2024-10-09 08:08:57,106.04
1143,360,474,2024-03-26 13:30:08,317.28
1144,55,473,2024-12-23 17:59:30,264.8
1145,569,235,2024-08-07 23:15:06,178.19
1146,43,375,2024-05-18 07:27:32,114.98
1147,306,472,2024-06-10 21:49:37,173.19
1148,206,183,2025-03-15 06:24:52,47.68
1149,888,397,2024-12-05 20:15:35,230.87
1150,190,486,2024-04-17 07:38:51,262.5
1151,467,457,2025-02-07 10:46:32,18.32
1152,382,281,2024-10-22 08:24:56,37.25
1153,689,301,2024-03-29 13:34:30,306.1
1154,357,305,2025-03-18 08:55:36,453.74
1155,661,117,2024-06-24 23:28:33,80.32
1156,316,174,2024-12-12 09:59:23,377.17
1157,995,443,2024-04-03 02:33:00,493.21
1158,615,6,2025-01-10 11:40:25,480.52
1159,311,258,2024-07-13 07:41:11,235.97
1160,361,413,2024-08-12 07:01:26,406.6
1161,15,69,2024-10-19 05:50:36,430.36
1162,641,478,2024-08-15 20:31:53,456.48
1163,531,1,2024-05-20 17:55:06,217.21
1164,130,307,2025-03-03 10:37:13,342.26
1165,301,403,2024-11-26 13:14:24,140.13
1166,101,484,2024-12-15 16:46:54,128.21
1167,423,174,2024-08-22 08:10:08,272.99
1168,918,375,2024-09-05 22:45:24,401.01
1169,18,491,2024-10-06 05:36:15,415.7
1170,396,354,2024-12-15 14:34:42,492.89
1171,133,490,2024-11-13 14:42:39,339.66
1172,887,486,2024-10-02 09:07:11,100.19
1173,362,189,2024-11-30 06:09:47,468.35
1174,84,50,2024-06-16 11:44:46,246.18
1175,280,175,2025-01-03 17:25:26,209.32
1176,85,261,2024-07-30 00:16:52,383.18
1177,719,291,2024-07-13 15:40:37,54.65
1178,662,78,2024-03-25 04:40:54,101.9
1179,723,403,2025-03-03 07:39:49,277.99
1180,399,195,2025-02-01 10:39:52,402.7
1181,306,49,2025-01-23 01:02:11,235.19
1182,483,240,2024-07-12 09:34:27,167.73
1183,443,427,2024-11-22 10:22:16,74.29
1184,279,80,2025-02-07 10:17:40,314.55
1185,617,24,2024-04-05 23:43:47,23.12
1186,566,270,2024-04-06 15:11:34,382.32
1187,78,119,2024-11-22 00:56:23,254.89
1188,671,280,2024-08-06 15:12:52,439.37
1189,652,427,2024-11-05 06:28:41,362.65
1190,511,444,2024-12-21 13:14:34,499.81
1191,249,37,2024-06-11 14:42:06,330.46
1192,611,215,2024-05-20 03:24:06,62.81
1193,295,168,2024-04-12 22:40:04,232.46
1194,836,450,2025-02-09 14:23:02,179.74
1195,765,89,2024-09-28 02:14:43,148.3
1196,704,480,2024-09-12 08:45:17,264.06
1197,28,118,2025-03-12 07:47:51,335.21
1198,353,414,2025-01-13 11:20:20,258.82
1199,455,321,2024-12-07 11:21:08,41.33
1200,839,325,2024-06-22 09:55:53,77.21
1201,277,201,2024-10-23 21:24:20,436.11
1202,243,459,2024-11-09 19:44:23,91.5
1203,287,319,2024-09-02 12:07:44,196.94
